TAXON_GROUP_NAME	TAXON_LIST_KEY	TAXON_LIST_VERSION_KEY	TAXON_LIST_ITEM_KEY	PARENT	TAXON_VERSION_KEY	PREFERRED_NAME	SORT_CODE	LST_ITM_CODE	TAXON_RANK_KEY	LONG_NAME	ITEM_NAME	AUTHORITY	ATTRIBUTE	LANGUAGE	NOTE	CHANGED_BY	CHANGED_DATE	DELETED_DATE
bony fish (Actinopterygii)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174677		NHMSYS0000544730	NHMSYS0021174677			NBNSYS0000000028	Species	Pseudorasbora parva	(Temminck and Schlegel, 1846)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171769		NBNSYS0000137052	NHMSYS0021171769			NBNSYS0000000022	Genus	Pseudorthocladius	Goetghebuer, 1932	unavailable	la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172527		NBNSYS0100004929	NHMSYS0021172527			NBNSYS0000000028	Species	Pseudorthocladius cranstoni	Saether & Sublette, 1983		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171003		NBNSYS0000027530	NHMSYS0021171003			NBNSYS0000000028	Species	Pseudorthocladius curtistylus	(Goetghebuer, 1921)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171004		NBNSYS0000027531	NHMSYS0021171004			NBNSYS0000000028	Species	Pseudorthocladius filiformis	(Kieffer in Kieffer & Thienemann, 1908)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171005		NBNSYS0000027532	NHMSYS0021171005			NBNSYS0000000028	Species	Pseudorthocladius pilosipennis	Brundin, 1956		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172528		NBNSYS0100004930	NHMSYS0021172528			NBNSYS0000000028	Species	Pseudorthocladius rectangilobus	Caspers & Siebert, 1980		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171770		NBNSYS0000137059	NHMSYS0021171770			NBNSYS0000000022	Genus	Pseudosmittia	Goetghebuer, 1932	unavailable	la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176435		NHMSYS0020706057	NHMSYS0021176435			NBNSYS0000000028	Species	Pseudosmittia albipennis	(Goetghebuer, 1921)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171006		NBNSYS0000027533	NHMSYS0021171006			NBNSYS0000000028	Species	Pseudosmittia angusta	(Edwards, 1929)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172529		NBNSYS0100004932	NHMSYS0021172529			NBNSYS0000000028	Species	Pseudosmittia baueri	Strenzke, 1960		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171007		NBNSYS0000027534	NHMSYS0021171007			NBNSYS0000000028	Species	Pseudosmittia conjuncta	(Edwards, 1929)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171008		NBNSYS0000027536	NHMSYS0021171008			NBNSYS0000000028	Species	Pseudosmittia forcipata	(Goetghebuer, 1921)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171009		NBNSYS0000027537	NHMSYS0021171009			NBNSYS0000000028	Species	Pseudosmittia gracilis	(Goetghebuer, 1913)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172530		NBNSYS0100004933	NHMSYS0021172530			NBNSYS0000000028	Species	Pseudosmittia holsata	Thienemann & Strenzke, 1940		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172531		NBNSYS0100004934	NHMSYS0021172531			NBNSYS0000000028	Species	Pseudosmittia obtusa	Strenzke, 1960		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172532		NBNSYS0100004935	NHMSYS0021172532			NBNSYS0000000028	Species	Pseudosmittia oxoniana	(Edwards, 1922)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171010		NBNSYS0000027540	NHMSYS0021171010			NBNSYS0000000028	Species	Pseudosmittia trilobata	(Edwards, 1929)		la		NHMSYS0020970929	15/06/2017	
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179263		NHMSYS0001495447	NHMSYS0021179263			NBNSYS0000000022	Genus	Psoroma	Ach. ex Michx.		la				
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179264		NBNSYS0000018969	NHMSYS0021179264			NBNSYS0000000028	Species	Psoroma hypnorum	(Vahl) Gray		la				
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179265		NHMSYS0001495449	NHMSYS0021179265			NBNSYS0000000022	Genus	Psorotichia	A. Massal.		la				
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179266		NBNSYS0000018972	NHMSYS0021179266			NBNSYS0000000028	Species	Psorotichia schaereri	(A. Massal.) Arnold		la				
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171771		NBNSYS0000137104	NHMSYS0021171771			NBNSYS0000000022	Genus	Psychoda	Latreille, 1796		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170697		NBNSYS0000027121	NHMSYS0021170697			NBNSYS0000000028	Species	Psychoda albipennis	Zetterstedt, 1850		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170698		NBNSYS0000027123	NHMSYS0021170698			NBNSYS0000000028	Species	Psychoda brevicornis	Tonnoir, 1940		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172533		NBNSYS0100004945	NHMSYS0021172533			NBNSYS0000000028	Species	Psychoda buxtoni	Withers, 1988		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170699		NBNSYS0000027124	NHMSYS0021170699			NBNSYS0000000028	Species	Psychoda cinerea	Banks, 1894		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170700		NBNSYS0000027125	NHMSYS0021170700			NBNSYS0000000028	Species	Psychoda crassipenis	Tonnoir, 1940		la		NHMSYS0020970929	15/06/2017	
