ORGANISM_KEY	TAXON_VERSION_KEY	Phylum	Subphylum	Class	Order	Family	Genus	species	Taxon
NBNORG0000044737	NBNSYS0100015060	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	curtipes	Rotaria curtipes
NBNORG0000044738	NBNSYS0100015061	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	elongata	Rotaria elongata
NBNORG0000044739	NBNSYS0100015062	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	haptica	Rotaria haptica
NBNORG0000044740	NBNSYS0100015063	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	macroceros	Rotaria macroceros
NBNORG0000044741	NBNSYS0100015064	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	macrura	Rotaria macrura
NBNORG0000044742	NBNSYS0100015065	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	magnacalcarata	Rotaria magnacalcarata
NBNORG0000044743	NBNSYS0100015066	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	mento	Rotaria mento
NBNORG0000044744	NBNSYS0100015067	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	murrayi	Rotaria murrayi
NBNORG0000044745	NBNSYS0100015068	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	neptunia	Rotaria neptunia
NBNORG0000044746	NBNSYS0100015069	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	neptunoida	Rotaria neptunoida
NBNORG0000044747	NBNSYS0100015070	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	quadrioculata	Rotaria quadrioculata
NBNORG0000044748	NBNSYS0100015071	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	rotatoria	Rotaria rotatoria
NBNORG0000044749	NBNSYS0100015072	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	socialis	Rotaria socialis
NBNORG0000044750	NBNSYS0100015073	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	sordida	Rotaria sordida
NBNORG0000044751	NBNSYS0100015074	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	spicata	Rotaria spicata
NBNORG0000044752	NBNSYS0100015075	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	tardigrada	Rotaria tardigrada
NBNORG0000044753	NBNSYS0100015076	Rotifera		Eurotatoria	Bdelloidea	Philodinidae	Rotaria	trisecata	Rotaria trisecata
NBNORG0000043798	NBNSYS0100009582	Rotifera		Eurotatoria	Collothecacea	Atrochidae	Atrochus	tentaculatus	Atrochus tentaculatus
NBNORG0000043959	NBNSYS0100010982	Rotifera		Eurotatoria	Collothecacea	Atrochidae	Cupelopagis	vorax	Cupelopagis vorax
NBNORG0000043913	NBNSYS0100010397	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	ambigua	Collotheca ambigua
NBNORG0000043914	NBNSYS0100010398	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	annulata	Collotheca annulata
NBNORG0000043915	NBNSYS0100010399	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	calva	Collotheca calva
NBNORG0000043916	NBNSYS0100010400	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	campanulata	Collotheca campanulata
NBNORG0000043917	NBNSYS0100010401	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	coronetta	Collotheca coronetta
NBNORG0000043918	NBNSYS0100010402	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	crateriformis	Collotheca crateriformis
NBNORG0000043919	NBNSYS0100010403	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	cucullata	Collotheca cucullata
NBNORG0000043920	NBNSYS0100010404	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	edentata	Collotheca edentata
NBNORG0000043921	NBNSYS0100010405	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	gosseii	Collotheca gosseii
NBNORG0000043922	NBNSYS0100010406	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	heptabrachiata	Collotheca heptabrachiata
NBNORG0000043923	NBNSYS0100010407	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	hoodii	Collotheca hoodii
NBNORG0000043924	NBNSYS0100010408	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	libera	Collotheca libera
NBNORG0000043925	NBNSYS0100010409	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	minuta	Collotheca minuta
NBNORG0000043927	NBNSYS0100010411	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	moselii	Collotheca moselii
NBNORG0000034070	NBNSYS0000180663	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	mutabilis	Collotheca mutabilis
NBNORG0000043926	NBNSYS0100010412	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	ornata	Collotheca ornata
NBNORG0000034071	NBNSYS0000180664	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	pelagica	Collotheca pelagica
NBNORG0000043929	NBNSYS0100010413	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	quadrilobata	Collotheca quadrilobata
NBNORG0000043930	NBNSYS0100010414	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	quadrinodosa	Collotheca quadrinodosa
NBNORG0000043931	NBNSYS0100010415	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	sessilis	Collotheca sessilis
NBNORG0000043932	NBNSYS0100010416	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	spinata	Collotheca spinata
NBNORG0000043933	NBNSYS0100010417	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	stephanochaeta	Collotheca stephanochaeta
NBNORG0000043934	NBNSYS0100010418	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	tenuilobata	Collotheca tenuilobata
NBNORG0000043935	NBNSYS0100010419	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	torquilobata	Collotheca torquilobata
NBNORG0000043936	NBNSYS0100010420	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	trifidlobata	Collotheca trifidlobata
NBNORG0000043937	NBNSYS0100010421	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Collotheca	trilobata	Collotheca trilobata
NBNORG0000044814	NBNSYS0100015859	Rotifera		Eurotatoria	Collothecacea	Collothecidae	Stephanoceros	fimbriatus	Stephanoceros fimbriatus
NBNORG0000115786	NHMSYS0021108608	Rotifera		Eurotatoria	Flosculariacea	Conochilidae	Conochilus	dossuarius	Conochilus dossuarius
NBNORG0000043949	NBNSYS0100010442	Rotifera		Eurotatoria	Flosculariacea	Conochilidae	Conochilus	hippocrepis	Conochilus hippocrepis
NBNORG0000115787	NHMSYS0021108609	Rotifera		Eurotatoria	Flosculariacea	Conochilidae	Conochilus	natans	Conochilus natans
NBNORG0000034126	NBNSYS0000180728	Rotifera		Eurotatoria	Flosculariacea	Conochilidae	Conochilus	unicornis	Conochilus unicornis
NBNORG0000043813	NBNSYS0100009662	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Beauchampia	crucigera	Beauchampia crucigera
NBNORG0000044101	NBNSYS0100011973	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Floscularia	janus	Floscularia janus
NBNORG0000044102	NBNSYS0100011974	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Floscularia	melicerta	Floscularia melicerta
NBNORG0000044103	NBNSYS0100011975	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Floscularia	ringens	Floscularia ringens
NBNORG0000044255	NBNSYS0100012664	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Lacinularia	flosculosa	Lacinularia flosculosa
NBNORG0000044361	NBNSYS0100012808	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Limnias	ceratophylli	Limnias ceratophylli
NBNORG0000044362	NBNSYS0100012810	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Limnias	melicerta	Limnias melicerta
NBNORG0000044364	NBNSYS0100012811	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Limnias	myriophylli	Limnias myriophylli
NBNORG0000044709	NBNSYS0100014925	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	beauchampi	Ptygura beauchampi
NBNORG0000044710	NBNSYS0100014926	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	brachiata	Ptygura brachiata
NBNORG0000044711	NBNSYS0100014927	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	brevis	Ptygura brevis
NBNORG0000044713	NBNSYS0100014929	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	crystallina	Ptygura crystallina
NBNORG0000044714	NBNSYS0100014930	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	furcillata	Ptygura furcillata
NBNORG0000044715	NBNSYS0100014931	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	intermedia	Ptygura intermedia
NBNORG0000044716	NBNSYS0100014932	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	longicornis	Ptygura longicornis
NBNORG0000044717	NBNSYS0100014933	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	melicerta	Ptygura melicerta
NBNORG0000044718	NBNSYS0100014934	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	pilula	Ptygura pilula
NBNORG0000044719	NBNSYS0100014935	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	rotifer	Ptygura rotifer
NBNORG0000115799	NHMSYS0021108618	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	stygis	Ptygura stygis
NBNORG0000044720	NBNSYS0100014936	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	tridorsicornis	Ptygura tridorsicornis
NBNORG0000044721	NBNSYS0100014937	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Ptygura	velata	Ptygura velata
NBNORG0000044767	NBNSYS0100015249	Rotifera		Eurotatoria	Flosculariacea	Flosculariidae	Sinantherina	socialis	Sinantherina socialis
NBNORG0000035837	NBNSYS0000182821	Rotifera		Eurotatoria	Flosculariaceae	Hexarthridae	Hexarthra	mira	Hexarthra mira
NBNORG0000044656	NBNSYS0100014742	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Pompholyx	complanata	Pompholyx complanata
NBNORG0000038398	NHMSYS0021057443	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Pompholyx	sulcata	Pompholyx sulcata
NBNORG0000044841	NBNSYS0100016117	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	caeca	Testudinella caeca
NBNORG0000039706	NBNSYS0000187648	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	clypeata	Testudinella clypeata
NBNORG0000044842	NBNSYS0100016118	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	elliptica	Testudinella elliptica
NBNORG0000044843	NBNSYS0100016119	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	incisa	Testudinella incisa
NBNORG0000044844	NBNSYS0100016120	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	mucronata	Testudinella mucronata
NBNORG0000044845	NBNSYS0100016121	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	parva	Testudinella parva
NBNORG0000039707	NBNSYS0000187649	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	patina	Testudinella patina
NBNORG0000044846	NBNSYS0100016122	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	reflexa	Testudinella reflexa
NBNORG0000044847	NBNSYS0100016123	Rotifera		Eurotatoria	Flosculariaceae	Testudinellidae	Testudinella	truncata	Testudinella truncata
NBNORG0000035252	NBNSYS0000182081	Rotifera		Eurotatoria	Flosculariaceae	Trochosphaeridae	Filinia	cornuta	Filinia cornuta
NBNORG0000035253	NBNSYS0000182082	Rotifera		Eurotatoria	Flosculariaceae	Trochosphaeridae	Filinia	longiseta	Filinia longiseta
NBNORG0000035254	NBNSYS0000182083	Rotifera		Eurotatoria	Flosculariaceae	Trochosphaeridae	Filinia	terminalis	Filinia terminalis
NBNORG0000033096	NBNSYS0000179480	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchna	brightwellii	Asplanchna brightwellii
NBNORG0000043785	NBNSYS0100009552	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchna	girodi	Asplanchna girodi
NBNORG0000043786	NBNSYS0100009553	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchna	herricki	Asplanchna herricki
NBNORG0000043787	NBNSYS0100009554	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchna	intermedia	Asplanchna intermedia
NBNORG0000033097	NBNSYS0000179481	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchna	priodonta	Asplanchna priodonta
NBNORG0000043788	NBNSYS0100009555	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchna	sieboldii	Asplanchna sieboldii
NBNORG0000043789	NBNSYS0100009557	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Asplanchnopus	multiceps	Asplanchnopus multiceps
NBNORG0000044175	NBNSYS0100012405	Rotifera		Eurotatoria	Ploima	Asplanchnidae	Harringia	eupoda	Harringia eupoda
NBNORG0000043712	NBNSYS0100009426	Rotifera		Eurotatoria	Ploima	Brachionidae	Anuraeopsis	fissa	Anuraeopsis fissa
NBNORG0000043821	NBNSYS0100009700	Rotifera		Eurotatoria	Ploima	Brachionidae	Brachionus	angularis	Brachionus angularis
NBNORG0000043822	NBNSYS0100009701	Rotifera		Eurotatoria	Ploima	Brachionidae	Brachionus	calyciflorus	Brachionus calyciflorus
NBNORG0000043823	NBNSYS0100009702	Rotifera		Eurotatoria	Ploima	Brachionidae	Brachionus	leydigii	Brachionus leydigii
NBNORG0000043825	NBNSYS0100009704	Rotifera		Eurotatoria	Ploima	Brachionidae	Brachionus	plicatilis	Brachionus plicatilis
NBNORG0000043826	NBNSYS0100009705	Rotifera		Eurotatoria	Ploima	Brachionidae	Brachionus	quadridentatus	Brachionus quadridentatus
NBNORG0000043827	NBNSYS0100009706	Rotifera		Eurotatoria	Ploima	Brachionidae	Brachionus	urceolaris	Brachionus urceolaris
NBNORG0000036074	NHMSYS0021057450	Rotifera		Eurotatoria	Ploima	Brachionidae	Kellicottia	longispina	Kellicottia longispina
NBNORG0000036079	NBNSYS0000183147	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	cochlearis	Keratella cochlearis
NBNORG0000036080	NBNSYS0000183148	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	cruciformis	Keratella cruciformis
NBNORG0000044243	NBNSYS0100012615	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	irregularis	Keratella irregularis
NBNORG0000036081	NBNSYS0000183149	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	quadrata	Keratella quadrata
NBNORG0000044244	NBNSYS0100012616	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	serrulata	Keratella serrulata
NBNORG0000044245	NBNSYS0100012617	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	testudo	Keratella testudo
NBNORG0000044246	NBNSYS0100012618	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	ticinensis	Keratella ticinensis
NBNORG0000044247	NBNSYS0100012619	Rotifera		Eurotatoria	Ploima	Brachionidae	Keratella	valga	Keratella valga
NBNORG0000037377	NBNSYS0000184708	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	acuminata	Notholca acuminata
NBNORG0000044505	NBNSYS0100013973	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	bipalium	Notholca bipalium
NBNORG0000044506	NBNSYS0100013974	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	cinetura	Notholca cinetura
NBNORG0000033020	NBNSYS0100013975	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	foliacea	Notholca foliacea
NBNORG0000037378	NBNSYS0000184709	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	labis	Notholca labis
NBNORG0000044508	NBNSYS0100013976	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	squamula	Notholca squamula
NBNORG0000037379	NBNSYS0000184710	Rotifera		Eurotatoria	Ploima	Brachionidae	Notholca	striata	Notholca striata
NBNORG0000115796	NHMSYS0021108616	Rotifera		Eurotatoria	Ploima	Brachionidae	Plationus	patulus	Plationus patulus
NBNORG0000044635	NBNSYS0100014632	Rotifera		Eurotatoria	Ploima	Brachionidae	Platyias	quadricornis	Platyias quadricornis
NBNORG0000043699	NBNSYS0100009294	Rotifera		Eurotatoria	Ploima	Dicranophoridae	Albertia	naidis	Albertia naidis
